Layer,Start,End,Style,Name,MarginL,MarginR,MarginV,Effect,Text
0,0:38:46.36,0:38:48.19,Default,Jacob,0,0,0,,"And then there's of course, Mlem"
0,0:38:48.24,0:38:50.84,Default,Julia,0,0,0,,"Wooloo, wooloo"
0,0:38:50.88,0:38:53.65,Default,Jacob,0,0,0,,Do you read Mlem or
0,0:38:55.10,0:38:56.57,Default,Jacob,0,0,0,,Which is your favorite?
0,0:38:57.38,0:38:58.53,Default,Jacob,0,0,0,,Whoa!
0,0:39:05.42,0:39:06.21,Default,Julia,0,0,0,,Just fucking
0,0:39:09.84,0:39:11.09,Default,Julia,0,0,0,,standing there
0,0:39:14.48,0:39:15.64,Default,Julia,0,0,0,,"All right, weirdo"
0,0:39:21.78,0:39:24.11,Default,Julia,0,0,0,,"home office romance, is that what it was called?"
0,0:39:24.65,0:39:27.88,Default,Julia,0,0,0,,Wasn't one of them like an archaeologist who wanted to like travel or something?
0,0:39:30.10,0:39:30.81,Default,Julia,0,0,0,,It was cute
0,0:39:31.74,0:39:34.32,Default,Julia,0,0,0,,"All right, you're about to bust into an interpretive dancer"
0,0:39:36.23,0:39:38.66,Default,Julia,0,0,0,,"You know when they start to fold it up and they're like,"
0,0:39:38.83,0:39:39.60,Default,Jacob,0,0,0,,Yeah
0,0:39:39.60,0:39:44.29,Default,Julia,0,0,0,,That's my impression of interpretive dance. That's my interpretation of interpretive dance
0,0:39:45.68,0:39:47.53,Default,Julia,0,0,0,,It's an interpretation of interpretation
0,0:39:47.87,0:39:51.47,Default,Jacob,0,0,0,,"That's meta interpretive dance, post interpretive dance"
0,0:39:51.35,0:39:53.46,Default,Julia,0,0,0,,"I was about to say, that's like an art movement"
0,0:39:53.46,0:39:54.39,Default,Jacob,0,0,0,,Fuck
0,0:39:55.01,0:39:55.42,Default,Julia,0,0,0,,F
0,0:39:56.66,0:39:57.71,Default,Julia,0,0,0,,I'm
0,0:39:59.62,0:40:00.66,Default,Julia,0,0,0,,Crafty
0,0:40:01.74,0:40:05.73,Default,Julia,0,0,0,,I'm ahead of the time. -I wasn't expecting to be able to open that
0,0:40:07.03,0:40:08.59,Default,Julia,0,0,0,,Us actually crisis?
0,0:40:08.68,0:40:18.52,Default,Jacob,0,0,0,,"I wanted to say to chat also, because somebody said they caught up on  Marianetta and they don't know what to read now. -I'm also caught up on Marianetta, except for like the, you know, paid chapters"
0,0:40:19.16,0:40:25.65,Default,Jacob,0,0,0,,"It's so good, man. -But it reminded me there was a new comic that just started coming out on Webtoon that's really cute"
0,0:40:25.65,0:40:29.79,Default,Julia,0,0,0,,"Oh, is it the cozy one that you were... that I started reading?"
0,0:40:27.16,0:40:28.88,Default,Jacob,0,0,0,,It's the cozy one
0,0:40:29.79,0:40:37.06,Default,Jacob,0,0,0,,It makes me think of like a comic version of like a Stardew Valley-esque scenario. -It's called Little Hollow Cafe
0,0:40:37.69,0:40:44.96,Default,Jacob,0,0,0,,about a woman who moves to a small town to run a cafe and then meets all of the other people that work and live there
0,0:40:46.07,0:40:53.15,Default,Jacob,0,0,0,,really cute art style. -It feels like a Stardew Valley game that you're reading
0,0:40:53.15,0:40:55.81,Default,Julia,0,0,0,,"Yeah, yeah, it's really cute"
0,0:40:55.81,0:40:59.88,Default,Jacob,0,0,0,,"It's on Webtoons, super cute so far, and it's just started, so"
0,0:40:59.88,0:41:02.78,Default,Julia,0,0,0,,I want to talk about the environmental storytelling of this room
0,0:41:02.78,0:41:03.54,Default,Jacob,0,0,0,,Yes
0,0:41:04.32,0:41:12.42,Default,Julia,0,0,0,,"bottle, a bunch of like blood stains, just cigarettes like literally everywhere. It's great"
0,0:41:13.09,0:41:19.77,Default,Julia,0,0,0,,"um, the damp carpet, like the worn carpet with like the footprints that I didn't leave"
0,0:41:21.11,0:41:26.51,Default,Julia,0,0,0,,"more staining over here from this bottle. Like, look at... there's more cigarettes over there"
0,0:41:30.62,0:41:31.97,Default,Jacob,0,0,0,,There's this
0,0:41:32.58,0:41:34.34,Default,Julia,0,0,0,,"There's that, um"
0,0:41:35.03,0:41:37.41,Default,Julia,0,0,0,,I love the fingerprints in the dust
0,0:41:39.77,0:41:43.63,Default,Julia,0,0,0,,"more cigarettes, blood or wine or something like"
0,0:41:44.51,0:41:46.62,Default,Julia,0,0,0,,someone down in this room and it wasn't good
0,0:41:46.62,0:41:47.47,Default,Jacob,0,0,0,,No
0,0:41:48.60,0:41:51.30,Default,Julia,0,0,0,,"There's like alcohol everywhere, there's a vase on the floor"
0,0:41:52.70,0:41:54.27,Default,Julia,0,0,0,,The carpet's all moldy
0,0:41:54.27,0:41:58.99,Default,Jacob,0,0,0,,You don't want to be in this room. -You don't want to be around the person who was in this room
0,0:41:59.09,0:42:00.09,Default,Julia,0,0,0,,No
0,0:42:06.36,0:42:09.00,Default,Jacob,0,0,0,,That's how I enter the bathroom every time I have to pee
0,0:42:09.59,0:42:12.64,Default,Julia,0,0,0,,That's apparently how I entered the bathroom when I dislocated my knee
0,0:42:14.67,0:42:17.17,Default,Julia,0,0,0,,"because I thought I entered it normally, but"
0,0:42:18.26,0:42:18.95,Default,Julia,0,0,0,,You know?
0,0:42:19.55,0:42:22.95,Default,Julia,0,0,0,,You think you enter a room normally and then your knee is somewhere else?
0,0:42:23.05,0:42:24.37,Default,Jacob,0,0,0,,That'll happen sometimes
0,0:42:24.25,0:42:25.35,Default,Julia,0,0,0,,That'll happen
0,0:42:26.48,0:42:32.71,Default,Jacob,0,0,0,,"This is extremely narrowcasting to Marionetta readers, but PeachyLove asked me Team Sahed or Tani"
0,0:42:33.45,0:42:36.76,Default,Jacob,0,0,0,,",And you don't even have to ask that question to me, you know I'm Team Sahed"
0,0:42:39.42,0:42:40.44,Default,Jacob,0,0,0,,He's too hot
0,0:42:41.08,0:42:44.37,Default,Jacob,0,0,0,,He's too hot to be ignored and he's unhinged
0,0:42:47.69,0:42:49.53,Default,Julia,0,0,0,,Those legs were just walking around
0,0:42:50.05,0:42:52.10,Default,Julia,0,0,0,,And I like followed them and killed them
0,0:42:53.77,0:42:54.85,Default,Julia,0,0,0,,What's-what happens?
0,0:42:59.69,0:43:01.60,Default,Julia,0,0,0,,"Oh, speaking of which, I"
0,0:43:03.99,0:43:07.32,Default,Julia,0,0,0,,"I got in Dragon Age, I just got Tosh"
0,0:43:08.62,0:43:09.82,Default,Julia,0,0,0,,It was very fun
0,0:43:10.22,0:43:11.44,Default,Jacob,0,0,0,,Daniel Tosh?
0,0:43:12.77,0:43:14.08,Default,Jacob,0,0,0,,from Tosh.0
0,0:43:14.94,0:43:15.76,Default,Julia,0,0,0,,Uh-huh
0,0:43:16.09,0:43:21.41,Default,Jacob,0,0,0,,"It's a crazy twist in the game. -Daniel Tosh shows up and you're like, -I don't want to play this game anymore"
0,0:43:22.64,0:43:25.31,Default,Jacob,0,0,0,,Are you going to be here the whole time?
0,0:43:22.69,0:43:25.22,Default,Julia,0,0,0,,Suddenly I find this game irritating
0,0:43:27.36,0:43:29.98,Default,Jacob,0,0,0,,"Sorry, please continue talking about Tosh"
0,0:43:30.82,0:43:32.04,Default,Julia,0,0,0,,Daniel Tosh?
0,0:43:32.71,0:43:34.34,Default,Julia,0,0,0,,Sun room!
0,0:43:36.19,0:43:38.50,Default,Julia,0,0,0,,"Anyway, Tasha's great"
0,0:43:41.56,0:43:46.89,Default,Julia,0,0,0,,Hedera Helix seems to have some kind of pest separate from the rest of the plants
0,0:43:47.80,0:43:48.96,Default,Julia,0,0,0,,"Oh, separate"
0,0:43:50.72,0:43:52.80,Default,Julia,0,0,0,,separate from the rest and plants are little die out
0,0:43:52.80,0:43:55.34,Default,Jacob,0,0,0,,I read it the same way in your defense
0,0:43:54.62,0:43:55.87,Default,Julia,0,0,0,,"OK, thank you"
0,0:44:01.76,0:44:02.23,Default,Julia,0,0,0,,What?
0,0:44:03.43,0:44:04.49,Default,Julia,0,0,0,,What's the point of this room?
0,0:44:05.55,0:44:07.61,Default,Julia,0,0,0,,Bullets! That's the point of this room
0,0:44:09.21,0:44:14.43,Default,Julia,0,0,0,,"Um, yeah, Tash is fun. I think my favorites right now though are"
0,0:44:15.38,0:44:17.82,Default,Julia,0,0,0,,Um... Lucanus?
0,0:44:19.31,0:44:21.77,Default,Julia,0,0,0,,and Nev
0,0:44:22.61,0:44:24.35,Default,Julia,0,0,0,,But Tosh is up there
0,0:44:25.97,0:44:28.15,Default,Julia,0,0,0,,I don't love Emmerich
0,0:44:29.36,0:44:30.26,Default,Julia,0,0,0,,He's fine
0,0:44:33.62,0:44:39.78,Default,Julia,0,0,0,,"He's fun. I like... actually, my favorite companions are Manfred and Asan"
0,0:44:40.87,0:44:42.38,Default,Jacob,0,0,0,,And they're not even companions
0,0:44:42.38,0:44:44.82,Default,Julia,0,0,0,,"No, those are my favorite characters though"
0,0:44:46.75,0:44:53.34,Default,Julia,0,0,0,,"Someone said incredibly loud, incorrect buzzer. -Yeah, I feel like my Emmerich opinions are"
0,0:44:54.34,0:44:56.55,Default,Julia,0,0,0,,"Unwelcome, and I accept that"
0,0:44:59.17,0:45:01.98,Default,Jacob,0,0,0,,"You misread, that person said incredibly correct buzzer"
0,0:45:02.40,0:45:04.99,Default,Julia,0,0,0,,"Oh, well, I accept that too"
0,0:45:03.76,0:45:05.97,Default,Jacob,0,0,0,,They were giving you a supportive buzzer
0,0:45:05.78,0:45:08.60,Default,Julia,0,0,0,,"Thank you, thank you, thank you, I appreciate that"
0,0:45:09.80,0:45:10.89,Default,Julia,0,0,0,,When did this get here?
0,0:45:11.86,0:45:12.78,Default,Julia,0,0,0,,Has this been here?
0,0:45:12.78,0:45:13.90,Default,Jacob,0,0,0,,I think it's been there
0,0:45:13.96,0:45:14.66,Default,Julia,0,0,0,,Really?
0,0:45:18.91,0:45:19.43,Default,Julia,0,0,0,,Whoops
0,0:45:21.44,0:45:22.15,Default,Julia,0,0,0,,Okay
0,0:45:27.23,0:45:30.13,Default,Julia,0,0,0,,What do we have? We have keys for like a sunroom
0,0:45:31.46,0:45:33.67,Default,Jacob,0,0,0,,Manfred is voiced by Matthew Mercer
0,0:45:34.72,0:45:35.43,Default,Julia,0,0,0,,Really?
0,0:45:35.43,0:45:36.44,Default,Jacob,0,0,0,,"He just goes,"
0,0:45:38.67,0:45:41.03,Default,Jacob,0,0,0,,Did they pay Matthew Mercer to go?
0,0:45:41.74,0:45:42.97,Default,Julia,0,0,0,,Did they pay him to
0,0:45:43.77,0:45:47.53,Default,Julia,0,0,0,,to just make noises. How much did they pay him his usual cut?
0,0:45:49.96,0:45:52.59,Default,Julia,0,0,0,,to just like squelch into a mic
0,0:45:53.00,0:45:54.87,Default,Jacob,0,0,0,,They should have paid Julia to do that
0,0:45:54.87,0:45:58.18,Default,Julia,0,0,0,,"I love to make those noises, it's so funny"
0,0:45:59.81,0:46:01.65,Default,Julia,0,0,0,,"Employee section, oh"
0,0:46:02.16,0:46:05.86,Default,Julia,0,0,0,,"We didn't do the employee section, right?"
0,0:46:06.55,0:46:07.96,Default,Julia,0,0,0,,"Oh, no, because I can't go in"
0,0:46:08.96,0:46:11.09,Default,Jacob,0,0,0,,"Yeah, it's employees only, like"
0,0:46:11.09,0:46:12.61,Default,Julia,0,0,0,,Can we go through the restaurant?
0,0:46:12.34,0:46:13.90,Default,Jacob,0,0,0,,"Sorry, are you an employee?"
0,0:46:14.39,0:46:15.22,Default,Julia,0,0,0,,You're right
0,0:46:15.84,0:46:17.38,Default,Julia,0,0,0,,punched that door open
0,0:46:19.39,0:46:19.73,Default,Julia,0,0,0,,Oh
0,0:46:24.47,0:46:25.30,Default,Julia,0,0,0,,"Okay, no"
0,0:46:27.47,0:46:29.90,Default,Julia,0,0,0,,"No, it would be through there. Okay"
0,0:46:30.92,0:46:32.84,Default,Julia,0,0,0,,"All right, that's fine, whatever"
0,0:46:34.24,0:46:35.45,Default,Julia,0,0,0,,Frickin... what?
0,0:46:36.42,0:46:36.86,Default,Julia,0,0,0,,Man
0,0:46:37.06,0:46:39.71,Default,Jacob,0,0,0,,Somebody said they paid Vin Diesel to say I am Groot
0,0:46:40.21,0:46:42.83,Default,Jacob,0,0,0,,"That's true, but he said it in a lot of different ways"
0,0:46:44.52,0:46:59.20,Default,Jacob,0,0,0,,"And I don't know, I'm pretty sure they didn't use him for Marvel Rivals, -but whoever they use is getting a lot of screen time. -Because I am Groot fucking... -If Groot's on your team, that's all you hear the whole game. -He won't shut the fuck up about how he's Groot"
0,0:46:59.35,0:47:02.30,Default,Julia,0,0,0,,"Yeah, I wish you would chill"
0,0:47:03.72,0:47:06.22,Default,Julia,0,0,0,,"to be fair, freaking Tandy's like,"
0,0:47:07.36,0:47:09.42,Default,Julia,0,0,0,,It's so cold
0,0:47:18.17,0:47:20.22,Default,Julia,0,0,0,,Cloak and dagger is still my favorite to play
0,0:47:21.56,0:47:24.09,Default,Julia,0,0,0,,"I do laugh at everything Tandy says, though"
0,0:47:25.08,0:47:25.57,Default,Jacob,0,0,0,,Tease!
0,0:47:25.81,0:47:26.75,Default,Julia,0,0,0,,Tandy?
0,0:47:28.95,0:47:32.36,Default,Julia,0,0,0,,"Cloak is fun, but... Whoa, I need to look at that painting"
0,0:47:35.24,0:47:36.93,Default,Julia,0,0,0,,"Well, that seems a little on the right"
0,0:47:36.64,0:47:38.67,Default,Jacob,0,0,0,,"Pride before the fall, huh?"
0,0:47:38.52,0:47:39.88,Default,Julia,0,0,0,,Just seems a little
0,0:47:40.79,0:47:42.28,Default,Julia,0,0,0,,Seems a little on the
0,0:47:42.28,0:47:49.23,Default,Jacob,0,0,0,,And did you notice that Leonard E. Niavos is an anagram for James Sunderland?
0,0:47:49.74,0:47:54.33,Default,Jacob,0,0,0,,if you rearrange all the letters and change some of them to different letters
0,0:47:54.33,0:48:01.30,Default,Julia,0,0,0,,Did you notice that stalwart to the end is actually James Sunderland if you rearrange all of the letters?
0,0:48:01.52,0:48:05.72,Default,Jacob,0,0,0,,And then change some of the letters. -I did notice that actually
0,0:48:02.76,0:48:04.44,Default,Julia,0,0,0,,And then change some of the letters
0,0:48:06.26,0:48:07.98,Default,Jacob,0,0,0,,It's pretty crazy
0,0:48:11.30,0:48:13.55,Default,Julia,0,0,0,,Did you notice that if you change
0,0:48:13.63,0:48:17.46,Default,Jacob,0,0,0,,"Bottom Hat said,  it does make me laugh every time I hear Luna Snow say I suck"
0,0:48:17.46,0:48:18.41,Default,Julia,0,0,0,,I suck
0,0:48:18.31,0:48:25.85,Default,Jacob,0,0,0,,"That is what we hear every time too  and we laugh at it. -I think she's saying like iced up or ice up, but it sounds like she's screaming"
0,0:48:23.17,0:48:23.88,Default,Julia,0,0,0,,Yeah
0,0:48:25.85,0:48:27.42,Default,Julia,0,0,0,,I suck
0,0:48:29.65,0:48:30.95,Default,Jacob,0,0,0,,It cracks me up
0,0:48:30.95,0:48:32.84,Default,Julia,0,0,0,,We need to talk about this painting
0,0:48:33.53,0:48:35.91,Default,Jacob,0,0,0,,"AI generated, I can tell"
0,0:48:36.75,0:48:39.98,Default,Julia,0,0,0,,I just... the eagle just hanging out there
0,0:48:40.85,0:48:45.71,Default,Julia,0,0,0,,"Truly, America has like ruined American Bald Eagles for me because every time they're in there, I'm like,"
0,0:48:47.21,0:48:51.23,Default,Julia,0,0,0,,"America, America"
0,0:48:51.57,0:48:55.30,Default,Jacob,0,0,0,,"Because it is your turn, yeah"
0,0:48:57.37,0:49:00.75,Default,Julia,0,0,0,,"Oh, man, Jacob and I were listening to"
0,0:49:02.60,0:49:05.39,Default,Julia,0,0,0,,"Oh my god, is her name Samara? Samara Joy?"
0,0:49:06.57,0:49:07.19,Default,Julia,0,0,0,,Is that her name?
0,0:49:07.19,0:49:08.14,Default,Jacob,0,0,0,,Yeah
0,0:49:11.23,0:49:12.85,Default,Julia,0,0,0,,What? Oh
0,0:49:14.28,0:49:19.13,Default,Julia,0,0,0,,"So we were listening to her album, her like"
0,0:49:20.93,0:49:22.25,Default,Jacob,0,0,0,,She's a jazz singer
0,0:49:22.18,0:49:24.56,Default,Julia,0,0,0,,"She's a jazz singer, great"
0,0:49:25.54,0:49:31.36,Default,Julia,0,0,0,,"What was I talking about? I got distracted by it because I thought I was just going to twist the little middle thing and then it was like, which book do you want to use?"
0,0:49:31.98,0:49:33.20,Default,Julia,0,0,0,,"anyway, she's great"
0,0:49:35.14,0:49:36.07,Default,Julia,0,0,0,,Um
0,0:49:36.07,0:49:38.40,Default,Jacob,0,0,0,,You had something you were connecting to
0,0:49:39.00,0:49:39.98,Default,Julia,0,0,0,,What was I connecting it to?
0,0:49:39.98,0:49:43.42,Default,Jacob,0,0,0,,We were singing America the Beautiful in like a Creed voice
0,0:49:49.42,0:49:51.24,Default,Julia,0,0,0,,"I lost it, I lost it"
0,0:49:51.37,0:49:55.22,Default,Jacob,0,0,0,,"Instead, you just said that a singer was really good, which is also acceptable"
0,0:49:55.22,0:49:56.84,Default,Julia,0,0,0,,"I mean, she's great"
0,0:50:01.72,0:50:02.58,Default,Julia,0,0,0,,Okay
0,0:50:04.45,0:50:05.65,Default,Jacob,0,0,0,,I feel like you need a fourth buck
0,0:50:05.65,0:50:18.05,Default,Julia,0,0,0,,"Oh, that's what it was. So I went on a really quick brain tangent. So the way that Jacob sung the end of that song where basically none of the words were intelligible reminded me of that"
0,0:50:19.15,0:50:22.29,Default,Julia,0,0,0,,"Christmas song about that one woman song where it was like,"
0,0:50:22.90,0:50:24.58,Default,Julia,0,0,0,,Quizmoys
0,0:50:26.19,0:50:27.18,Default,Jacob,0,0,0,,Yes
0,0:50:27.18,0:50:30.89,Default,Julia,0,0,0,,"Like quiz-moss or whatever she says, is that Christmas?"
0,0:50:29.16,0:50:33.69,Default,Jacob,0,0,0,,"Or whatever she said,  it said Christmas. We need more info though. Which song was it?"
0,0:50:34.86,0:50:36.24,Default,Jacob,0,0,0,,Cause I'm trying to remember
0,0:50:36.24,0:50:47.36,Default,Julia,0,0,0,,"I literally only have the Kelly Clarkson Christmas song stuck in my head, which is not it. -Quizmice, thank you. Camilla Cabello, sorry. Quizmoice"
0,0:50:47.75,0:51:01.83,Default,Jacob,0,0,0,,"Yes, yes, okay, thank you for knowing because I also couldn't fully get there either. I was like, I know what you're talking about, and I want to provide the proper context, but I can't get it. I'll be home for Christmas, thank you. Oh my God"
0,0:50:48.12,0:50:48.97,Default,Julia,0,0,0,,Thank you
0,0:50:49.86,0:50:52.17,Default,Julia,0,0,0,,"Good lord, thank you for catching it"
0,0:51:00.48,0:51:01.07,Default,Julia,0,0,0,,Yes
0,0:51:01.76,0:51:03.73,Default,Julia,0,0,0,,I'll be home for
0,0:51:03.55,0:51:05.52,Default,Jacob,0,0,0,,Wiz-mice
0,0:51:06.69,0:51:14.33,Default,Julia,0,0,0,,"Um, and if you listen to Samara Joy's Christmas album, it's so freaking good"
0,0:51:15.46,0:51:19.43,Default,Julia,0,0,0,,"And in the middle of it, I was like,  do you think she thought about saying Quizmoize?"
0,0:51:19.43,0:51:20.81,Default,Jacob,0,0,0,,Where's Moise?
0,0:51:20.81,0:51:24.05,Default,Julia,0,0,0,,"All right, I don't know which book goes where, I also don't have all the books"
0,0:51:24.05,0:51:25.40,Default,Jacob,0,0,0,,"No, you're missing a book"
0,0:51:25.40,0:51:26.06,Default,Julia,0,0,0,,Oh
0,0:51:30.97,0:51:39.66,Default,Jacob,0,0,0,,"I like how you were like,  Jacob, let's get through the game quickly. And then you're like, let me stop and stare at a bookshelf for five full minutes while I try to remember Camila Cabello"
0,0:51:41.72,0:51:47.84,Default,Julia,0,0,0,,"Doesn't work today Jacob, I'm struggling. Mine doesn't either. That's why I need you to lock in so that one of us can be locked in!"
0,0:51:50.14,0:51:51.49,Default,Julia,0,0,0,,One of us has to be locked in!
0,0:51:51.49,0:51:54.15,Default,Jacob,0,0,0,,"I can't be locked in, I'm stupid today!"
0,0:51:56.08,0:51:59.55,Default,Julia,0,0,0,,We have to both lock in so we get like half a brain
0,0:51:59.55,0:52:00.48,Default,Jacob,0,0,0,,It's locked out
0,0:52:01.09,0:52:02.93,Default,Julia,0,0,0,,of our own minds
0,0:52:04.04,0:52:08.89,Default,Julia,0,0,0,,"Pride Before the Fall, that's Alliance, that's top left, and then Eagle"
0,0:52:10.07,0:52:11.98,Default,Julia,0,0,0,,"Oh, freaking pride"
0,0:52:12.26,0:52:13.14,Default,Jacob,0,0,0,,Quizmo
0,0:52:13.14,0:52:14.89,Default,Julia,0,0,0,,Quizmoiz
0,0:52:16.82,0:52:17.81,Default,Julia,0,0,0,,Um
0,0:52:18.49,0:52:21.85,Default,Julia,0,0,0,,"The one who's sword, that's the freaking eagle"
0,0:52:23.69,0:52:25.44,Default,Julia,0,0,0,,That's a eagle
0,0:52:27.13,0:52:28.21,Default,Julia,0,0,0,,Is that an eagle?
0,0:52:28.97,0:52:29.39,Default,Julia,0,0,0,,Whatever
0,0:52:30.03,0:52:31.36,Default,Julia,0,0,0,,That's a ongle
0,0:52:32.44,0:52:33.76,Default,Jacob,0,0,0,,And that's a devil
0,0:52:36.41,0:52:38.03,Default,Jacob,0,0,0,,Now hit the thing in the middle
0,0:52:39.55,0:52:40.49,Default,Jacob,0,0,0,,You can't
0,0:52:40.51,0:52:41.07,Default,Julia,0,0,0,,I
0,0:52:41.07,0:52:42.20,Default,Jacob,0,0,0,,You did it wrong
0,0:52:42.20,0:52:43.85,Default,Julia,0,0,0,,How did I do it wrong?
0,0:52:43.85,0:52:44.85,Default,Jacob,0,0,0,,You did it wrong
0,0:52:44.85,0:52:45.96,Default,Julia,0,0,0,,Lion?
0,0:52:46.62,0:52:47.41,Default,Julia,0,0,0,,Bull?
0,0:52:48.02,0:52:50.11,Default,Jacob,0,0,0,,"Eagle, angel"
0,0:52:49.32,0:52:51.01,Default,Julia,0,0,0,,Eagle angle
0,0:52:51.87,0:52:53.47,Default,Julia,0,0,0,,Does it have to be
0,0:52:57.59,0:53:00.51,Default,Julia,0,0,0,,flipped to mirror the thing?
0,0:53:02.26,0:53:03.61,Default,Julia,0,0,0,,Is this not... wait
0,0:53:12.49,0:53:17.00,Default,Julia,0,0,0,,"Wait, okay, hold on, the spears, the spears mean something. Oh, we got to go upside down"
0,0:53:17.00,0:53:19.05,Default,Jacob,0,0,0,,The spears are upside down
0,0:53:20.30,0:53:22.78,Default,Jacob,0,0,0,,",Lion, eagle, no"
0,0:53:23.39,0:53:24.22,Default,Jacob,0,0,0,,Yes
0,0:53:24.22,0:53:25.48,Default,Julia,0,0,0,,"Yeah, yeah"
0,0:53:25.92,0:53:30.31,Default,Jacob,0,0,0,,"And backwards, upside down and backwards"
0,0:53:26.36,0:53:31.91,Default,Julia,0,0,0,,"Wait, and backwards, and backwards, and backwards. -We got there, ladies and gents"
0,0:53:33.72,0:53:35.10,Default,Julia,0,0,0,,Yikes!
0,0:53:35.66,0:53:38.12,Default,Julia,0,0,0,,"All right, I'm locking in, I'm locking in, Jacob"
0,0:53:39.19,0:53:40.96,Default,Jacob,0,0,0,,She's so locked
0,0:53:42.00,0:53:43.37,Default,Julia,0,0,0,,"Oh, a six spot"
0,0:53:42.78,0:53:44.55,Default,Jacob,0,0,0,,She's locked and stocked
0,0:53:45.40,0:53:47.61,Default,Jacob,0,0,0,,And she got two smoking barrels
0,0:53:48.63,0:53:50.17,Default,Jacob,0,0,0,,I've never seen that movie
0,0:53:50.49,0:53:56.28,Default,Julia,0,0,0,,"neither have I, but I imagine that that's what it's about. It's about a few people trying to focus on a video game together"
0,0:53:56.28,0:53:57.34,Default,Jacob,0,0,0,,I think so
0,0:53:57.34,0:53:58.03,Default,Julia,0,0,0,,Yeah
0,0:54:02.66,0:54:06.73,Default,Jacob,0,0,0,,"The gray adder said,  OMG, it's actually James, I wish I was a fan"
0,0:54:09.54,0:54:11.99,Default,Jacob,0,0,0,,That would be such a fucked up thing to say to someone
0,0:54:11.99,0:54:12.67,Default,Julia,0,0,0,,Help
0,0:54:13.29,0:54:14.44,Default,Julia,0,0,0,,"Oh, is it Mary?"
0,0:54:14.34,0:54:15.11,Default,Jacob,0,0,0,,Miffy
0,0:54:16.11,0:54:17.95,Default,Jacob,0,0,0,,"Milp, milp"
0,0:54:20.02,0:54:21.85,Default,Jacob,0,0,0,,"Mouth, Mouth"
0,0:54:23.23,0:54:24.24,Default,Jacob,0,0,0,,Mewi
0,0:54:29.98,0:54:31.41,Default,Julia,0,0,0,,It wasn't help Mary
0,0:54:31.51,0:54:32.88,Default,Jacob,0,0,0,,Put Milf Mary
0,0:54:33.64,0:54:35.63,Default,Julia,0,0,0,,"Okay, yeah, hold on, let me"
0,0:54:36.53,0:54:37.94,Default,Jacob,0,0,0,,It's going to be Milfmerry
0,0:54:37.88,0:54:38.97,Default,Julia,0,0,0,,"Okay, hold on"
0,0:54:44.07,0:54:46.55,Default,Jacob,0,0,0,,"Oh, it's going to be  Milk Mary, Milk Mary"
0,0:54:45.66,0:54:54.08,Default,Julia,0,0,0,,"No, it can't be, Jacob. -It can't be, it can't, we can't. -We can't, we can't!"
0,0:54:47.73,0:54:49.35,Default,Jacob,0,0,0,,It's got to be a milk Mary
0,0:54:55.32,0:54:56.17,Default,Julia,0,0,0,,Can't!
0,0:54:57.59,0:54:58.85,Default,Julia,0,0,0,,Oh my God!
0,0:55:08.96,0:55:11.69,Default,Julia,0,0,0,,"Oh, there's a lot of blood under that door"
0,0:55:16.11,0:55:21.78,Default,Jacob,0,0,0,,"Next to your list stream, we're doing a Milk Mary kill"
0,0:55:22.92,0:55:24.35,Default,Jacob,0,0,0,,What'd you do to the light bulb?
0,0:55:24.72,0:55:25.77,Default,Julia,0,0,0,,You know
0,0:55:26.46,0:55:27.32,Default,Julia,0,0,0,,Stuff happened
0,0:55:27.24,0:55:28.89,Default,Jacob,0,0,0,,How you get blood on the light bulb?
0,0:55:28.38,0:55:29.72,Default,Julia,0,0,0,,But apple didn't work
0,0:55:30.90,0:55:35.62,Default,Julia,0,0,0,,"I don't know, someone probably got pushed into it. -Didn't you ever see that clip from Whose Line is it Anyway?"
0,0:55:36.57,0:55:40.35,Default,Julia,0,0,0,,Where Ryan Stiles smashed his head into a light bulb
0,0:55:41.53,0:55:43.20,Default,Jacob,0,0,0,,but like for fake
0,0:55:43.20,0:55:45.71,Default,Julia,0,0,0,,"No, no, he did it by accident"
0,0:55:47.44,0:55:48.55,Default,Jacob,0,0,0,,Was he okay?
0,0:55:48.55,0:55:51.27,Default,Julia,0,0,0,,"He was okay, he just had a lot of glass in his head"
0,0:55:51.27,0:55:52.36,Default,Jacob,0,0,0,,Oh no
0,0:55:52.90,0:56:01.05,Default,Julia,0,0,0,,"It was very funny, he was someone who keeps getting magnetized to things and he like went to go get stuck to Drew Carey's desk"
0,0:56:02.05,0:56:03.13,Default,Julia,0,0,0,,And
0,0:56:06.28,0:56:09.58,Default,Julia,0,0,0,,And he headbutted the lights that were on his desk and
0,0:56:12.71,0:56:13.20,Default,Julia,0,0,0,,Hello?
0,0:56:16.83,0:56:18.01,Default,Julia,0,0,0,,We have
0,0:56:19.99,0:56:21.49,Default,Julia,0,0,0,,"Okay, the only one we have is"
0,0:56:22.01,0:56:23.38,Default,Julia,0,0,0,,Hello? Oh
0,0:56:25.79,0:56:30.77,Default,Jacob,0,0,0,,"He had a lot of glass in him, it was very funny, Julia LePetit 2024"
0,0:56:32.15,0:56:34.77,Default,Julia,0,0,0,,"My brother, when we were kids,"
0,0:56:35.43,0:56:38.36,Default,Julia,0,0,0,,"or when I was a kid, he was like in high school or something"
0,0:56:38.46,0:56:39.87,Default,Jacob,0,0,0,,That's also a kid
0,0:56:39.87,0:56:40.68,Default,Julia,0,0,0,,"Yeah, yeah"
